date,store_id,store_profile,sku_id,price_tier,mrp_inr,units_sold,revenue_inr,is_festive_day,festival_name
2025-08-11,T3-V10,Tier3_Volume,SKU-052,Budget,11500,3,34500.0,False,
2025-08-11,T3-V10,Tier3_Volume,SKU-057,Budget,14000,8,112000.0,False,
2025-08-11,T3-V10,Tier3_Volume,SKU-058,Budget,14500,5,72500.0,False,
2025-08-11,T3-V10,Tier3_Volume,SKU-060,Budget,15000,7,105000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-020,Mid,21500,2,43000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-026,Mid,32000,1,32000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-027,Mid,34000,1,34000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-029,Mid,38000,1,38000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-041,Budget,6000,13,78000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-042,Budget,6500,11,71500.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-045,Budget,8000,5,40000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-049,Budget,10000,5,50000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-050,Budget,10500,1,10500.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-051,Budget,11000,4,44000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-052,Budget,11500,3,34500.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-057,Budget,14000,3,42000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-058,Budget,14500,2,29000.0,False,
2025-08-11,T3-V11,Tier3_Volume,SKU-060,Budget,15000,9,135000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-006,Flagship,90000,1,90000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-019,Mid,20000,2,40000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-040,Mid,19000,1,19000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-041,Budget,6000,10,60000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-042,Budget,6500,12,78000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-045,Budget,8000,6,48000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-049,Budget,10000,4,40000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-050,Budget,10500,6,63000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-051,Budget,11000,4,44000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-052,Budget,11500,13,149500.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-057,Budget,14000,3,42000.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-058,Budget,14500,9,130500.0,False,
2025-08-11,T3-V12,Tier3_Volume,SKU-060,Budget,15000,7,105000.0,False,
2025-08-12,BLR-01,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-08-12,BLR-01,Flagship,SKU-002,Flagship,62000,1,62000.0,False,
2025-08-12,BLR-01,Flagship,SKU-003,Flagship,68000,4,272000.0,False,
2025-08-12,BLR-01,Flagship,SKU-004,Flagship,75000,1,75000.0,False,
2025-08-12,BLR-01,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-08-12,BLR-01,Flagship,SKU-011,Flagship,135000,1,135000.0,False,
2025-08-12,BLR-01,Flagship,SKU-016,Mid,15500,2,31000.0,False,
2025-08-12,BLR-01,Flagship,SKU-022,Mid,24500,1,24500.0,False,
2025-08-12,BLR-01,Flagship,SKU-025,Mid,30000,2,60000.0,False,
2025-08-12,BLR-01,Flagship,SKU-026,Mid,32000,1,32000.0,False,
2025-08-12,BLR-01,Flagship,SKU-027,Mid,34000,1,34000.0,False,
2025-08-12,BLR-01,Flagship,SKU-030,Mid,40000,2,80000.0,False,
2025-08-12,BLR-01,Flagship,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,BLR-01,Flagship,SKU-041,Budget,6000,1,6000.0,False,
2025-08-12,BLR-01,Flagship,SKU-051,Budget,11000,1,11000.0,False,
2025-08-12,BLR-01,Flagship,SKU-052,Budget,11500,1,11500.0,False,
2025-08-12,BLR-01,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-08-12,BLR-01,Flagship,SKU-058,Budget,14500,3,43500.0,False,
2025-08-12,BLR-02,Flagship,SKU-003,Flagship,68000,3,204000.0,False,
2025-08-12,BLR-02,Flagship,SKU-004,Flagship,75000,2,150000.0,False,
2025-08-12,BLR-02,Flagship,SKU-005,Flagship,82000,3,246000.0,False,
2025-08-12,BLR-02,Flagship,SKU-006,Flagship,90000,1,90000.0,False,
2025-08-12,BLR-02,Flagship,SKU-009,Flagship,115000,1,115000.0,False,
2025-08-12,BLR-02,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-08-12,BLR-02,Flagship,SKU-011,Flagship,135000,2,270000.0,False,
2025-08-12,BLR-02,Flagship,SKU-013,Flagship,145000,1,145000.0,False,
2025-08-12,BLR-02,Flagship,SKU-020,Mid,21500,1,21500.0,False,
2025-08-12,BLR-02,Flagship,SKU-022,Mid,24500,2,49000.0,False,
2025-08-12,BLR-02,Flagship,SKU-029,Mid,38000,1,38000.0,False,
2025-08-12,BLR-02,Flagship,SKU-030,Mid,40000,1,40000.0,False,
2025-08-12,BLR-02,Flagship,SKU-035,Mid,48500,1,48500.0,False,
2025-08-12,BLR-02,Flagship,SKU-037,Mid,33000,1,33000.0,False,
2025-08-12,BLR-02,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-08-12,BLR-02,Flagship,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,BLR-02,Flagship,SKU-042,Budget,6500,1,6500.0,False,
2025-08-12,BLR-02,Flagship,SKU-050,Budget,10500,1,10500.0,False,
2025-08-12,BLR-02,Flagship,SKU-052,Budget,11500,1,11500.0,False,
2025-08-12,BLR-02,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-08-12,BLR-02,Flagship,SKU-058,Budget,14500,1,14500.0,False,
2025-08-12,BLR-02,Flagship,SKU-060,Budget,15000,1,15000.0,False,
2025-08-12,BLR-03,Flagship,SKU-002,Flagship,62000,1,62000.0,False,
2025-08-12,BLR-03,Flagship,SKU-003,Flagship,68000,1,68000.0,False,
2025-08-12,BLR-03,Flagship,SKU-004,Flagship,75000,1,75000.0,False,
2025-08-12,BLR-03,Flagship,SKU-005,Flagship,82000,4,328000.0,False,
2025-08-12,BLR-03,Flagship,SKU-006,Flagship,90000,2,180000.0,False,
2025-08-12,BLR-03,Flagship,SKU-007,Flagship,95000,5,475000.0,False,
2025-08-12,BLR-03,Flagship,SKU-009,Flagship,115000,1,115000.0,False,
2025-08-12,BLR-03,Flagship,SKU-010,Flagship,125000,3,375000.0,False,
2025-08-12,BLR-03,Flagship,SKU-011,Flagship,135000,1,135000.0,False,
2025-08-12,BLR-03,Flagship,SKU-013,Flagship,145000,2,290000.0,False,
2025-08-12,BLR-03,Flagship,SKU-016,Mid,15500,1,15500.0,False,
2025-08-12,BLR-03,Flagship,SKU-019,Mid,20000,1,20000.0,False,
2025-08-12,BLR-03,Flagship,SKU-022,Mid,24500,2,49000.0,False,
2025-08-12,BLR-03,Flagship,SKU-025,Mid,30000,1,30000.0,False,
2025-08-12,BLR-03,Flagship,SKU-026,Mid,32000,1,32000.0,False,
2025-08-12,BLR-03,Flagship,SKU-029,Mid,38000,1,38000.0,False,
2025-08-12,BLR-03,Flagship,SKU-035,Mid,48500,1,48500.0,False,
2025-08-12,BLR-03,Flagship,SKU-037,Mid,33000,4,132000.0,False,
2025-08-12,BLR-03,Flagship,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,BLR-03,Flagship,SKU-045,Budget,8000,1,8000.0,False,
2025-08-12,BLR-04,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-08-12,BLR-04,Flagship,SKU-006,Flagship,90000,2,180000.0,False,
2025-08-12,BLR-04,Flagship,SKU-007,Flagship,95000,2,190000.0,False,
2025-08-12,BLR-04,Flagship,SKU-010,Flagship,125000,2,250000.0,False,
2025-08-12,BLR-04,Flagship,SKU-011,Flagship,135000,1,135000.0,False,
2025-08-12,BLR-04,Flagship,SKU-016,Mid,15500,3,46500.0,False,
2025-08-12,BLR-04,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-08-12,BLR-04,Flagship,SKU-022,Mid,24500,1,24500.0,False,
2025-08-12,BLR-04,Flagship,SKU-025,Mid,30000,1,30000.0,False,
2025-08-12,BLR-04,Flagship,SKU-029,Mid,38000,2,76000.0,False,
2025-08-12,BLR-04,Flagship,SKU-030,Mid,40000,2,80000.0,False,
2025-08-12,BLR-04,Flagship,SKU-035,Mid,48500,1,48500.0,False,
2025-08-12,BLR-04,Flagship,SKU-037,Mid,33000,1,33000.0,False,
2025-08-12,BLR-04,Flagship,SKU-038,Mid,27000,3,81000.0,False,
2025-08-12,BLR-04,Flagship,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,BLR-04,Flagship,SKU-042,Budget,6500,1,6500.0,False,
2025-08-12,BLR-04,Flagship,SKU-045,Budget,8000,1,8000.0,False,
2025-08-12,BLR-04,Flagship,SKU-050,Budget,10500,1,10500.0,False,
2025-08-12,BLR-04,Flagship,SKU-051,Budget,11000,1,11000.0,False,
2025-08-12,BLR-04,Flagship,SKU-060,Budget,15000,1,15000.0,False,
2025-08-12,BLR-05,Flagship,SKU-003,Flagship,68000,1,68000.0,False,
2025-08-12,BLR-05,Flagship,SKU-004,Flagship,75000,1,75000.0,False,
2025-08-12,BLR-05,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-08-12,BLR-05,Flagship,SKU-009,Flagship,115000,4,460000.0,False,
2025-08-12,BLR-05,Flagship,SKU-010,Flagship,125000,2,250000.0,False,
2025-08-12,BLR-05,Flagship,SKU-013,Flagship,145000,2,290000.0,False,
2025-08-12,BLR-05,Flagship,SKU-016,Mid,15500,3,46500.0,False,
2025-08-12,BLR-05,Flagship,SKU-020,Mid,21500,2,43000.0,False,
2025-08-12,BLR-05,Flagship,SKU-027,Mid,34000,1,34000.0,False,
2025-08-12,BLR-05,Flagship,SKU-029,Mid,38000,2,76000.0,False,
2025-08-12,BLR-05,Flagship,SKU-030,Mid,40000,4,160000.0,False,
2025-08-12,BLR-05,Flagship,SKU-037,Mid,33000,2,66000.0,False,
2025-08-12,BLR-05,Flagship,SKU-039,Mid,22000,2,44000.0,False,
2025-08-12,BLR-05,Flagship,SKU-041,Budget,6000,1,6000.0,False,
2025-08-12,BLR-05,Flagship,SKU-049,Budget,10000,1,10000.0,False,
2025-08-12,BLR-05,Flagship,SKU-050,Budget,10500,1,10500.0,False,
2025-08-12,BLR-05,Flagship,SKU-057,Budget,14000,2,28000.0,False,
2025-08-12,BLR-05,Flagship,SKU-058,Budget,14500,1,14500.0,False,
2025-08-12,BLR-05,Flagship,SKU-060,Budget,15000,1,15000.0,False,
2025-08-12,BLR-06,Flagship,SKU-003,Flagship,68000,3,204000.0,False,
2025-08-12,BLR-06,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-08-12,BLR-06,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-08-12,BLR-06,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-08-12,BLR-06,Flagship,SKU-011,Flagship,135000,1,135000.0,False,
2025-08-12,BLR-06,Flagship,SKU-016,Mid,15500,2,31000.0,False,
2025-08-12,BLR-06,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-08-12,BLR-06,Flagship,SKU-019,Mid,20000,2,40000.0,False,
2025-08-12,BLR-06,Flagship,SKU-020,Mid,21500,1,21500.0,False,
2025-08-12,BLR-06,Flagship,SKU-022,Mid,24500,1,24500.0,False,
2025-08-12,BLR-06,Flagship,SKU-026,Mid,32000,1,32000.0,False,
2025-08-12,BLR-06,Flagship,SKU-027,Mid,34000,1,34000.0,False,
2025-08-12,BLR-06,Flagship,SKU-030,Mid,40000,2,80000.0,False,
2025-08-12,BLR-06,Flagship,SKU-035,Mid,48500,2,97000.0,False,
2025-08-12,BLR-06,Flagship,SKU-037,Mid,33000,2,66000.0,False,
2025-08-12,BLR-06,Flagship,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,BLR-06,Flagship,SKU-045,Budget,8000,1,8000.0,False,
2025-08-12,BLR-07,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-08-12,BLR-07,Flagship,SKU-002,Flagship,62000,1,62000.0,False,
2025-08-12,BLR-07,Flagship,SKU-003,Flagship,68000,2,136000.0,False,
2025-08-12,BLR-07,Flagship,SKU-004,Flagship,75000,1,75000.0,False,
2025-08-12,BLR-07,Flagship,SKU-006,Flagship,90000,1,90000.0,False,
2025-08-12,BLR-07,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-08-12,BLR-07,Flagship,SKU-016,Mid,15500,1,15500.0,False,
2025-08-12,BLR-07,Flagship,SKU-020,Mid,21500,1,21500.0,False,
2025-08-12,BLR-07,Flagship,SKU-025,Mid,30000,2,60000.0,False,
2025-08-12,BLR-07,Flagship,SKU-027,Mid,34000,2,68000.0,False,
2025-08-12,BLR-07,Flagship,SKU-030,Mid,40000,1,40000.0,False,
2025-08-12,BLR-07,Flagship,SKU-035,Mid,48500,1,48500.0,False,
2025-08-12,BLR-07,Flagship,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,BLR-07,Flagship,SKU-041,Budget,6000,1,6000.0,False,
2025-08-12,BLR-07,Flagship,SKU-049,Budget,10000,1,10000.0,False,
2025-08-12,BLR-07,Flagship,SKU-058,Budget,14500,1,14500.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-016,Mid,15500,3,46500.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-019,Mid,20000,1,20000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-020,Mid,21500,1,21500.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-025,Mid,30000,2,60000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-026,Mid,32000,1,32000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-027,Mid,34000,1,34000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-029,Mid,38000,2,76000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-035,Mid,48500,1,48500.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-037,Mid,33000,1,33000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-038,Mid,27000,1,27000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-041,Budget,6000,1,6000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-045,Budget,8000,1,8000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-049,Budget,10000,4,40000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-050,Budget,10500,6,63000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-051,Budget,11000,1,11000.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-052,Budget,11500,1,11500.0,False,
2025-08-12,BLR-08,Tier2_Hub,SKU-060,Budget,15000,3,45000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-004,Flagship,75000,1,75000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-007,Flagship,95000,1,95000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-011,Flagship,135000,1,135000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-016,Mid,15500,2,31000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-019,Mid,20000,5,100000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-020,Mid,21500,3,64500.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-025,Mid,30000,1,30000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-027,Mid,34000,5,170000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-029,Mid,38000,1,38000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-030,Mid,40000,2,80000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-035,Mid,48500,1,48500.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-037,Mid,33000,1,33000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-038,Mid,27000,3,81000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-041,Budget,6000,2,12000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-042,Budget,6500,1,6500.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-045,Budget,8000,5,40000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-049,Budget,10000,1,10000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-050,Budget,10500,3,31500.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-051,Budget,11000,1,11000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-052,Budget,11500,2,23000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-057,Budget,14000,8,112000.0,False,
2025-08-12,T2-H01,Tier2_Hub,SKU-058,Budget,14500,2,29000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-001,Flagship,55000,3,165000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-003,Flagship,68000,1,68000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-016,Mid,15500,1,15500.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-020,Mid,21500,1,21500.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-022,Mid,24500,1,24500.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-025,Mid,30000,2,60000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-029,Mid,38000,1,38000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-030,Mid,40000,3,120000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-037,Mid,33000,3,99000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-038,Mid,27000,4,108000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-040,Mid,19000,3,57000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-042,Budget,6500,1,6500.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-045,Budget,8000,1,8000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-050,Budget,10500,1,10500.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-051,Budget,11000,1,11000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-052,Budget,11500,3,34500.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-08-12,T2-H02,Tier2_Hub,SKU-060,Budget,15000,3,45000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-006,Flagship,90000,1,90000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-007,Flagship,95000,1,95000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-011,Flagship,135000,1,135000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-013,Flagship,145000,1,145000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-022,Mid,24500,2,49000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-026,Mid,32000,4,128000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-027,Mid,34000,2,68000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-029,Mid,38000,2,76000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-030,Mid,40000,3,120000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-037,Mid,33000,2,66000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-041,Budget,6000,4,24000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-042,Budget,6500,5,32500.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-045,Budget,8000,1,8000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-050,Budget,10500,2,21000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-051,Budget,11000,2,22000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-052,Budget,11500,2,23000.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-058,Budget,14500,7,101500.0,False,
2025-08-12,T2-H03,Tier2_Hub,SKU-060,Budget,15000,2,30000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-016,Mid,15500,1,15500.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-020,Mid,21500,3,64500.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-022,Mid,24500,3,73500.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-025,Mid,30000,1,30000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-026,Mid,32000,2,64000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-027,Mid,34000,3,102000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-029,Mid,38000,3,114000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-030,Mid,40000,3,120000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-035,Mid,48500,2,97000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-037,Mid,33000,1,33000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-038,Mid,27000,7,189000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-041,Budget,6000,4,24000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-042,Budget,6500,3,19500.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-045,Budget,8000,4,32000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-049,Budget,10000,3,30000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-050,Budget,10500,3,31500.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-051,Budget,11000,2,22000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-052,Budget,11500,6,69000.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-058,Budget,14500,1,14500.0,False,
2025-08-12,T2-H04,Tier2_Hub,SKU-060,Budget,15000,3,45000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-004,Flagship,75000,1,75000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-007,Flagship,95000,2,190000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-016,Mid,15500,1,15500.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-019,Mid,20000,1,20000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-022,Mid,24500,2,49000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-025,Mid,30000,1,30000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-026,Mid,32000,2,64000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-027,Mid,34000,1,34000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-029,Mid,38000,4,152000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-030,Mid,40000,3,120000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-038,Mid,27000,2,54000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-040,Mid,19000,1,19000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-041,Budget,6000,3,18000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-045,Budget,8000,2,16000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-049,Budget,10000,3,30000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-050,Budget,10500,1,10500.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-051,Budget,11000,4,44000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-052,Budget,11500,6,69000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-08-12,T2-H05,Tier2_Hub,SKU-058,Budget,14500,1,14500.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-025,Mid,30000,1,30000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-029,Mid,38000,1,38000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-037,Mid,33000,1,33000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-040,Mid,19000,3,57000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-041,Budget,6000,10,60000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-042,Budget,6500,8,52000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-049,Budget,10000,3,30000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-050,Budget,10500,3,31500.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-051,Budget,11000,13,143000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-052,Budget,11500,3,34500.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-057,Budget,14000,3,42000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-058,Budget,14500,10,145000.0,False,
2025-08-12,T3-V01,Tier3_Volume,SKU-060,Budget,15000,7,105000.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-016,Mid,15500,1,15500.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-022,Mid,24500,1,24500.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-025,Mid,30000,1,30000.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-027,Mid,34000,1,34000.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-030,Mid,40000,1,40000.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-041,Budget,6000,3,18000.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-042,Budget,6500,9,58500.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-045,Budget,8000,3,24000.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-049,Budget,10000,8,80000.0,False,
2025-08-12,T3-V02,Tier3_Volume,SKU-050,Budget,10500,5,52500.0,False,
